HITId,candidates,cue,associations,score_fool_the_ai,num_associations,annotation_index,num_candidates,solvers_jaccard_mean,solvers_jaccard_std,ID
3CVBMEMMXB25KEJAVAXEW69LZRQH7Q,"[""ceramic"", ""baby"", ""trap"", ""fetus"", ""raisin"", ""zombie""]",danger,"[""trap"", ""zombie""]",67,2,252,6,1.0,0.0,133
3CVBMEMMXB25KEJAVAXEW69LZRQH7Q,"[""ceramic"", ""baby"", ""trap"", ""fetus"", ""raisin"", ""zombie""]",stages,"[""baby"", ""fetus"", ""zombie""]",80,3,254,6,1.0,0.0,134
3CVBMEMMXB25KEJAVAXEW69LZRQH7Q,"[""ceramic"", ""baby"", ""trap"", ""fetus"", ""raisin"", ""zombie""]",crawl,"[""baby"", ""zombie""]",67,2,256,6,1.0,0.0,135
33TGB4G0LP3P42GWDHI14OPXCE0TX7,"[""two"", ""yelling"", ""bus"", ""train"", ""car""]",arrive,"[""bus"", ""train"", ""car""]",80,3,268,5,1.0,0.0,136
33TGB4G0LP3P42GWDHI14OPXCE0TX7,"[""two"", ""yelling"", ""bus"", ""train"", ""car""]",loud,"[""yelling"", ""train""]",67,2,269,5,1.0,0.0,137
3YKP7CX6G21VT1GOVINIAV6N4ELB74,"[""shirt"", ""tongue"", ""food"", ""shrimp"", ""glove""]",seasoning,"[""food"", ""shrimp""]",0,2,271,5,1.0,0.0,138
3YKP7CX6G21VT1GOVINIAV6N4ELB74,"[""shirt"", ""tongue"", ""food"", ""shrimp"", ""glove""]",pant,"[""shirt"", ""tongue""]",0,2,273,5,1.0,0.0,139
3YKP7CX6G21VT1GOVINIAV6N4ELB74,"[""shirt"", ""tongue"", ""food"", ""shrimp"", ""glove""]",lick,"[""tongue"", ""glove""]",67,2,274,5,1.0,0.0,140
3YKP7CX6G21VT1GOVINIAV6N4ELB74,"[""shirt"", ""tongue"", ""food"", ""shrimp"", ""glove""]",hold,"[""shirt"", ""glove""]",67,2,275,5,1.0,0.0,141
3FULMHZ7OUJUT522K9FKLZX7PBZM4K,"[""beard"", ""thread"", ""sewing"", ""needle"", ""smoking"", ""biker""]",masculine,"[""beard"", ""smoking"", ""biker""]",50,3,276,6,1.0,0.0,142
3FULMHZ7OUJUT522K9FKLZX7PBZM4K,"[""beard"", ""thread"", ""sewing"", ""needle"", ""smoking"", ""biker""]",cool,"[""beard"", ""smoking"", ""biker""]",80,3,280,6,1.0,0.0,143
3FULMHZ7OUJUT522K9FKLZX7PBZM4K,"[""beard"", ""thread"", ""sewing"", ""needle"", ""smoking"", ""biker""]",rebel,"[""beard"", ""smoking"", ""biker""]",50,3,281,6,1.0,0.0,144
3FI30CQHVK5CP12JC8IQ4H6R931B65,"[""rake"", ""fish"", ""glass"", ""water"", ""aquarium"", ""washing machine""]",marine,"[""fish"", ""glass"", ""aquarium""]",0,3,282,6,1.0,0.0,145
3FI30CQHVK5CP12JC8IQ4H6R931B65,"[""rake"", ""fish"", ""glass"", ""water"", ""aquarium"", ""washing machine""]",crystal,"[""glass"", ""water""]",0,2,283,6,1.0,0.0,146
3FI30CQHVK5CP12JC8IQ4H6R931B65,"[""rake"", ""fish"", ""glass"", ""water"", ""aquarium"", ""washing machine""]",trough,"[""water"", ""aquarium""]",67,2,285,6,1.0,0.0,147
3FI30CQHVK5CP12JC8IQ4H6R931B65,"[""rake"", ""fish"", ""glass"", ""water"", ""aquarium"", ""washing machine""]",gallons,"[""aquarium"", ""washing machine""]",100,2,286,6,1.0,0.0,148
3BAWBGQGYLLA2FEU0ZEIB70U761V7U,"[""coke"", ""urn"", ""marshmallow"", ""food"", ""fat""]",calories,"[""coke"", ""marshmallow"", ""food""]",50,3,289,5,1.0,0.0,149
3BAWBGQGYLLA2FEU0ZEIB70U761V7U,"[""coke"", ""urn"", ""marshmallow"", ""food"", ""fat""]",unhealthy,"[""coke"", ""marshmallow"", ""fat""]",0,3,292,5,0.83,0.24,150
3IHWR4LC7DZ9GNZDBX75AI6VAOB8IX,"[""garbage"", ""champagne"", ""weapon"", ""soda"", ""pop""]",mature,"[""champagne"", ""weapon"", ""pop""]",50,3,295,5,1.0,0.0,151
3IHWR4LC7DZ9GNZDBX75AI6VAOB8IX,"[""garbage"", ""champagne"", ""weapon"", ""soda"", ""pop""]",cheap,"[""garbage"", ""soda""]",67,2,297,5,1.0,0.0,152
3IHWR4LC7DZ9GNZDBX75AI6VAOB8IX,"[""garbage"", ""champagne"", ""weapon"", ""soda"", ""pop""]",soda,"[""soda"", ""pop""]",67,2,299,5,1.0,0.0,153
3NZ1E5QA6ZNG6X257P8LCBSRD8QB5P,"[""lab"", ""dalmatian"", ""snow"", ""slipping"", ""ice""]",organic,"[""lab"", ""dalmatian""]",100,2,302,5,1.0,0.0,154
3NZ1E5QA6ZNG6X257P8LCBSRD8QB5P,"[""lab"", ""dalmatian"", ""snow"", ""slipping"", ""ice""]",chill,"[""snow"", ""ice""]",0,2,303,5,1.0,0.0,155
3S8A4GJRD3PRYF0PHP9Q5T0YCVHV6V,"[""list"", ""quilt"", ""vodka"", ""library"", ""book""]",shelf,"[""vodka"", ""library"", ""book""]",0,3,309,5,1.0,0.0,156
3S8A4GJRD3PRYF0PHP9Q5T0YCVHV6V,"[""list"", ""quilt"", ""vodka"", ""library"", ""book""]",thoughts,"[""list"", ""library"", ""book""]",50,3,311,5,1.0,0.0,157
3XBYQ44Z6PQAF2B63CMF25BQ3CUTWE,"[""wheelchair"", ""flower"", ""soccer"", ""light"", ""plant""]",injury,"[""wheelchair"", ""soccer""]",0,2,314,5,1.0,0.0,158
3XBYQ44Z6PQAF2B63CMF25BQ3CUTWE,"[""wheelchair"", ""flower"", ""soccer"", ""light"", ""plant""]",condolences,"[""wheelchair"", ""flower""]",67,2,316,5,1.0,0.0,159
3XBYQ44Z6PQAF2B63CMF25BQ3CUTWE,"[""wheelchair"", ""flower"", ""soccer"", ""light"", ""plant""]",grass,"[""flower"", ""soccer"", ""plant""]",50,3,317,5,1.0,0.0,160
3V7ICJJAZA2YAEY5TKPB7JMDDCVB4K,"[""skin"", ""festival"", ""fruit"", ""tree"", ""candle"", ""bullseye""]",protection,"[""skin"", ""tree""]",67,2,318,6,1.0,0.0,161
3V7ICJJAZA2YAEY5TKPB7JMDDCVB4K,"[""skin"", ""festival"", ""fruit"", ""tree"", ""candle"", ""bullseye""]",goal,"[""festival"", ""bullseye""]",67,2,319,6,1.0,0.0,162
3V7ICJJAZA2YAEY5TKPB7JMDDCVB4K,"[""skin"", ""festival"", ""fruit"", ""tree"", ""candle"", ""bullseye""]",roots,"[""skin"", ""tree""]",0,2,320,6,1.0,0.0,163
3V7ICJJAZA2YAEY5TKPB7JMDDCVB4K,"[""skin"", ""festival"", ""fruit"", ""tree"", ""candle"", ""bullseye""]",sphere,"[""festival"", ""fruit"", ""bullseye""]",0,3,321,6,1.0,0.0,164
3V7ICJJAZA2YAEY5TKPB7JMDDCVB4K,"[""skin"", ""festival"", ""fruit"", ""tree"", ""candle"", ""bullseye""]",rings,"[""tree"", ""bullseye""]",67,2,322,6,0.83,0.24,165
3V7ICJJAZA2YAEY5TKPB7JMDDCVB4K,"[""skin"", ""festival"", ""fruit"", ""tree"", ""candle"", ""bullseye""]",scent,"[""fruit"", ""candle""]",0,2,323,6,1.0,0.0,166
3EHIMLB7F7L9KSOT5FPKA65GABW8H4,"[""shelter"", ""hose"", ""lipstick"", ""fire"", ""red"", ""truck""]",hot,"[""lipstick"", ""fire"", ""red""]",50,3,324,6,1.0,0.0,167
3EHIMLB7F7L9KSOT5FPKA65GABW8H4,"[""shelter"", ""hose"", ""lipstick"", ""fire"", ""red"", ""truck""]",chili,"[""fire"", ""red""]",0,2,325,6,1.0,0.0,168
3EHIMLB7F7L9KSOT5FPKA65GABW8H4,"[""shelter"", ""hose"", ""lipstick"", ""fire"", ""red"", ""truck""]",cool,"[""shelter"", ""hose""]",100,2,327,6,1.0,0.0,169
3EHIMLB7F7L9KSOT5FPKA65GABW8H4,"[""shelter"", ""hose"", ""lipstick"", ""fire"", ""red"", ""truck""]",fireman,"[""hose"", ""fire""]",67,2,328,6,1.0,0.0,170
3EHIMLB7F7L9KSOT5FPKA65GABW8H4,"[""shelter"", ""hose"", ""lipstick"", ""fire"", ""red"", ""truck""]",rubber,"[""hose"", ""truck""]",67,2,329,6,1.0,0.0,171
3QMELQS6Y5XZ58J8854G4WBVRP4R6Y,"[""alcohol"", ""sky"", ""visitor"", ""walnut"", ""ink"", ""fly""]",freefall,"[""sky"", ""ink""]",67,2,332,6,1.0,0.0,172
3QMELQS6Y5XZ58J8854G4WBVRP4R6Y,"[""alcohol"", ""sky"", ""visitor"", ""walnut"", ""ink"", ""fly""]",storage,"[""sky"", ""visitor""]",0,2,335,6,0.87,0.19,173
3CMV9YRYP3N0Q532N419RO7173ZJL6,"[""mermaid"", ""petroleum"", ""food"", ""dinner"", ""fridge""]",surface,"[""mermaid"", ""food"", ""dinner""]",80,3,336,5,1.0,0.0,174
3CMV9YRYP3N0Q532N419RO7173ZJL6,"[""mermaid"", ""petroleum"", ""food"", ""dinner"", ""fridge""]",moist,"[""mermaid"", ""petroleum""]",0,2,337,5,1.0,0.0,175
338431Z1FL1PUEPC81QALWXMCPYORK,"[""explode"", ""pictures"", ""closet"", ""bomb"", ""explosion"", ""mice""]",boom,"[""explode"", ""bomb"", ""explosion""]",0,3,342,6,1.0,0.0,176
338431Z1FL1PUEPC81QALWXMCPYORK,"[""explode"", ""pictures"", ""closet"", ""bomb"", ""explosion"", ""mice""]",darkness,"[""explode"", ""pictures"", ""bomb""]",50,3,343,6,1.0,0.0,177
338431Z1FL1PUEPC81QALWXMCPYORK,"[""explode"", ""pictures"", ""closet"", ""bomb"", ""explosion"", ""mice""]",war,"[""explode"", ""bomb"", ""explosion""]",0,3,344,6,1.0,0.0,178
3D5G8J4N5AQX0DB1D2HJG3SCW3STV4,"[""water"", ""earth"", ""drink"", ""recorder"", ""food""]",hydrogen,"[""water"", ""earth"", ""drink""]",0,3,348,5,1.0,0.0,179
3D5G8J4N5AQX0DB1D2HJG3SCW3STV4,"[""water"", ""earth"", ""drink"", ""recorder"", ""food""]",plant,"[""drink"", ""food""]",100,2,349,5,1.0,0.0,180
3D5G8J4N5AQX0DB1D2HJG3SCW3STV4,"[""water"", ""earth"", ""drink"", ""recorder"", ""food""]",botanical,"[""earth"", ""drink"", ""food""]",0,3,350,5,1.0,0.0,181
3D5G8J4N5AQX0DB1D2HJG3SCW3STV4,"[""water"", ""earth"", ""drink"", ""recorder"", ""food""]",spit,"[""water"", ""drink"", ""recorder""]",50,3,351,5,1.0,0.0,182
3D5G8J4N5AQX0DB1D2HJG3SCW3STV4,"[""water"", ""earth"", ""drink"", ""recorder"", ""food""]",dishes,"[""water"", ""drink"", ""food""]",0,3,352,5,1.0,0.0,183
36FQTHX3Z3DDSIF1T6KSXEU7ZCZB3Z,"[""olympics"", ""ring"", ""envelope"", ""crane"", ""fight""]",talent,"[""olympics"", ""fight""]",67,2,354,5,0.83,0.24,184
36FQTHX3Z3DDSIF1T6KSXEU7ZCZB3Z,"[""olympics"", ""ring"", ""envelope"", ""crane"", ""fight""]",round,"[""olympics"", ""ring"", ""fight""]",50,3,356,5,1.0,0.0,185
31ANT7FQN8OQXA5R7HIHYMVP8LVH5B,"[""salt"", ""squirrel"", ""lock"", ""salad"", ""wine"", ""oil""]",combination,"[""salt"", ""lock"", ""salad""]",80,3,360,6,1.0,0.0,186
31ANT7FQN8OQXA5R7HIHYMVP8LVH5B,"[""salt"", ""squirrel"", ""lock"", ""salad"", ""wine"", ""oil""]",sample,"[""salt"", ""squirrel"", ""wine""]",80,3,361,6,1.0,0.0,187
31ANT7FQN8OQXA5R7HIHYMVP8LVH5B,"[""salt"", ""squirrel"", ""lock"", ""salad"", ""wine"", ""oil""]",storage,"[""squirrel"", ""lock"", ""oil""]",0,3,364,6,1.0,0.0,188
373L46LKP7SP6ZLK24P8COUMI3UJK3,"[""sulfur"", ""icing"", ""store"", ""office"", ""ink""]",ingredient,"[""sulfur"", ""icing"", ""store""]",50,3,366,5,1.0,0.0,189
373L46LKP7SP6ZLK24P8COUMI3UJK3,"[""sulfur"", ""icing"", ""store"", ""office"", ""ink""]",gleam,"[""store"", ""office""]",100,2,369,5,1.0,0.0,190
373L46LKP7SP6ZLK24P8COUMI3UJK3,"[""sulfur"", ""icing"", ""store"", ""office"", ""ink""]",fax,"[""office"", ""ink""]",67,2,371,5,1.0,0.0,191
3VDI8GSXAFFVKWTIL972P6TFVBJ8G5,"[""submarine"", ""queen"", ""dragon"", ""crown"", ""soprano"", ""corpse""]",wave,"[""submarine"", ""queen""]",67,2,372,6,0.87,0.19,192
3VDI8GSXAFFVKWTIL972P6TFVBJ8G5,"[""submarine"", ""queen"", ""dragon"", ""crown"", ""soprano"", ""corpse""]",fiction,"[""dragon"", ""corpse""]",0,2,376,6,1.0,0.0,193
3VDI8GSXAFFVKWTIL972P6TFVBJ8G5,"[""submarine"", ""queen"", ""dragon"", ""crown"", ""soprano"", ""corpse""]",hat,"[""queen"", ""crown"", ""soprano""]",50,3,377,6,1.0,0.0,194
3ZUE82NE0ANP6WXNAP1K7LT3UWJ8F6,"[""telephone"", ""shelter"", ""badge"", ""bird"", ""baby""]",America,"[""badge"", ""bird""]",67,2,378,5,1.0,0.0,195
3ZUE82NE0ANP6WXNAP1K7LT3UWJ8F6,"[""telephone"", ""shelter"", ""badge"", ""bird"", ""baby""]",poky,"[""shelter"", ""badge"", ""bird""]",80,3,381,5,1.0,0.0,196
3Y3CZJSZ9KF3M4JU3MUBCQXVVUTR5I,"[""hug"", ""pretzel"", ""sun"", ""splinter"", ""arc"", ""nights""]",squeeze,"[""hug"", ""splinter""]",0,2,386,6,1.0,0.0,197
3Y3CZJSZ9KF3M4JU3MUBCQXVVUTR5I,"[""hug"", ""pretzel"", ""sun"", ""splinter"", ""arc"", ""nights""]",warm,"[""hug"", ""sun""]",0,2,389,6,1.0,0.0,198
3Q2T3FD0ONU9B9JYKVA1BU51BB3M3Z,"[""tea party"", ""shake"", ""human"", ""write"", ""pen"", ""paper""]",ink,"[""pen"", ""paper""]",67,2,392,6,1.0,0.0,199
3Q2T3FD0ONU9B9JYKVA1BU51BB3M3Z,"[""tea party"", ""shake"", ""human"", ""write"", ""pen"", ""paper""]",test,"[""write"", ""pen"", ""paper""]",50,3,393,6,1.0,0.0,200
3Q2T3FD0ONU9B9JYKVA1BU51BB3M3Z,"[""tea party"", ""shake"", ""human"", ""write"", ""pen"", ""paper""]",levels,"[""tea party"", ""human""]",67,2,394,6,1.0,0.0,201
30P8I9JKOI7VFB0BC6ZLDNMYG06V5F,"[""octopus"", ""king"", ""ruler"", ""lock"", ""court"", ""lettuce""]",rules,"[""king"", ""ruler"", ""court""]",80,3,398,6,1.0,0.0,202
30P8I9JKOI7VFB0BC6ZLDNMYG06V5F,"[""octopus"", ""king"", ""ruler"", ""lock"", ""court"", ""lettuce""]",block,"[""king"", ""court""]",100,2,399,6,0.83,0.24,203
30P8I9JKOI7VFB0BC6ZLDNMYG06V5F,"[""octopus"", ""king"", ""ruler"", ""lock"", ""court"", ""lettuce""]",grow,"[""octopus"", ""king"", ""lettuce""]",50,3,400,6,1.0,0.0,204
39I4RL8QGJ381R1RTCZ7TUPB8P0H46,"[""shore"", ""fire"", ""cloth"", ""steward"", ""flame""]",sauna,"[""fire"", ""cloth"", ""flame""]",0,3,403,5,1.0,0.0,205
39I4RL8QGJ381R1RTCZ7TUPB8P0H46,"[""shore"", ""fire"", ""cloth"", ""steward"", ""flame""]",vacation,"[""shore"", ""steward""]",0,2,405,5,1.0,0.0,206
39I4RL8QGJ381R1RTCZ7TUPB8P0H46,"[""shore"", ""fire"", ""cloth"", ""steward"", ""flame""]",vacation,"[""shore"", ""cloth"", ""steward""]",0,3,407,5,0.83,0.24,207
3MQY1YVHS36O70JIP66NE4PFTYZB2O,"[""twig"", ""sparks"", ""fire"", ""radiator"", ""hot"", ""stairs""]",hot,"[""fire"", ""radiator"", ""hot""]",0,3,408,6,1.0,0.0,208
3MQY1YVHS36O70JIP66NE4PFTYZB2O,"[""twig"", ""sparks"", ""fire"", ""radiator"", ""hot"", ""stairs""]",radiant,"[""radiator"", ""hot""]",67,2,409,6,1.0,0.0,209
3MQY1YVHS36O70JIP66NE4PFTYZB2O,"[""twig"", ""sparks"", ""fire"", ""radiator"", ""hot"", ""stairs""]",inside,"[""sparks"", ""radiator"", ""stairs""]",80,3,412,6,0.83,0.24,210
3MQY1YVHS36O70JIP66NE4PFTYZB2O,"[""twig"", ""sparks"", ""fire"", ""radiator"", ""hot"", ""stairs""]",rise,"[""hot"", ""stairs""]",100,2,413,6,1.0,0.0,211
3TY2U1TEB7WUVFF2KJPWB9U93EUJJ4,"[""coconut"", ""jump"", ""writer"", ""trampoline"", ""ball""]",shadow,"[""writer"", ""ball""]",0,2,414,5,1.0,0.0,212
3TY2U1TEB7WUVFF2KJPWB9U93EUJJ4,"[""coconut"", ""jump"", ""writer"", ""trampoline"", ""ball""]",play,"[""jump"", ""ball""]",67,2,415,5,1.0,0.0,213
3TY2U1TEB7WUVFF2KJPWB9U93EUJJ4,"[""coconut"", ""jump"", ""writer"", ""trampoline"", ""ball""]",protection,"[""coconut"", ""trampoline""]",67,2,417,5,1.0,0.0,214
3HYV4299H0IX0IXRFEHEP383IV48EO,"[""grandma"", ""letter"", ""wiper"", ""adobe"", ""manual"", ""worker""]",wood,"[""grandma"", ""letter"", ""worker""]",80,3,420,6,1.0,0.0,215
3HYV4299H0IX0IXRFEHEP383IV48EO,"[""grandma"", ""letter"", ""wiper"", ""adobe"", ""manual"", ""worker""]",triangle,"[""adobe"", ""worker""]",67,2,421,6,1.0,0.0,216
3HYV4299H0IX0IXRFEHEP383IV48EO,"[""grandma"", ""letter"", ""wiper"", ""adobe"", ""manual"", ""worker""]",weather,"[""grandma"", ""wiper""]",67,2,423,6,1.0,0.0,217
3HYV4299H0IX0IXRFEHEP383IV48EO,"[""grandma"", ""letter"", ""wiper"", ""adobe"", ""manual"", ""worker""]",work,"[""letter"", ""worker""]",100,2,424,6,1.0,0.0,218
31KPKEKW4AZHBQG4AJ29VGW0W0FB04,"[""police"", ""drugs"", ""snow"", ""navel"", ""gazelle"", ""trophy""]",training,"[""police"", ""navel"", ""trophy""]",80,3,426,6,1.0,0.0,219
31KPKEKW4AZHBQG4AJ29VGW0W0FB04,"[""police"", ""drugs"", ""snow"", ""navel"", ""gazelle"", ""trophy""]",diet,"[""drugs"", ""navel""]",67,2,427,6,1.0,0.0,220
31KPKEKW4AZHBQG4AJ29VGW0W0FB04,"[""police"", ""drugs"", ""snow"", ""navel"", ""gazelle"", ""trophy""]",diet,"[""drugs"", ""navel""]",67,2,428,6,1.0,0.0,221
31KPKEKW4AZHBQG4AJ29VGW0W0FB04,"[""police"", ""drugs"", ""snow"", ""navel"", ""gazelle"", ""trophy""]",santa,"[""snow"", ""gazelle""]",0,2,429,6,1.0,0.0,222
31KPKEKW4AZHBQG4AJ29VGW0W0FB04,"[""police"", ""drugs"", ""snow"", ""navel"", ""gazelle"", ""trophy""]",powder,"[""drugs"", ""snow""]",67,2,430,6,1.0,0.0,223
3WUVMVA7OBP9U1H28ZF564FGWPDAZ0,"[""frog"", ""pond"", ""crosswalk"", ""mug"", ""baby"", ""water""]",lily,"[""frog"", ""pond""]",0,2,433,6,1.0,0.0,224
3WUVMVA7OBP9U1H28ZF564FGWPDAZ0,"[""frog"", ""pond"", ""crosswalk"", ""mug"", ""baby"", ""water""]",pond,"[""frog"", ""pond"", ""water""]",50,3,434,6,1.0,0.0,225
3WUVMVA7OBP9U1H28ZF564FGWPDAZ0,"[""frog"", ""pond"", ""crosswalk"", ""mug"", ""baby"", ""water""]",marsh,"[""frog"", ""pond""]",0,2,436,6,1.0,0.0,226
3TKXBROM5TWY04VW214WZ8F9QZ5JIS,"[""sugar"", ""hole"", ""cashier"", ""food"", ""inspector""]",looks,"[""cashier"", ""inspector""]",67,2,445,5,1.0,0.0,227
3TKXBROM5TWY04VW214WZ8F9QZ5JIS,"[""sugar"", ""hole"", ""cashier"", ""food"", ""inspector""]",burn,"[""hole"", ""inspector""]",0,2,447,5,1.0,0.0,228
3HJ1EVZS2O508PWQP36IXTZBHY2R3S,"[""ivy"", ""rice"", ""ferris wheel"", ""clover"", ""apple""]",spin,"[""ferris wheel"", ""apple""]",67,2,450,5,1.0,0.0,229
3HJ1EVZS2O508PWQP36IXTZBHY2R3S,"[""ivy"", ""rice"", ""ferris wheel"", ""clover"", ""apple""]",irish,"[""ivy"", ""clover""]",0,2,451,5,1.0,0.0,230
3HJ1EVZS2O508PWQP36IXTZBHY2R3S,"[""ivy"", ""rice"", ""ferris wheel"", ""clover"", ""apple""]",natural,"[""ivy"", ""rice"", ""clover""]",50,3,452,5,0.83,0.24,231
3HJ1EVZS2O508PWQP36IXTZBHY2R3S,"[""ivy"", ""rice"", ""ferris wheel"", ""clover"", ""apple""]",split,"[""ivy"", ""clover"", ""apple""]",50,3,453,5,1.0,0.0,232
3HJ1EVZS2O508PWQP36IXTZBHY2R3S,"[""ivy"", ""rice"", ""ferris wheel"", ""clover"", ""apple""]",greenery,"[""ivy"", ""clover""]",0,2,454,5,1.0,0.0,233
3ROUCZ907FGMX1XWG996R1SH12EOOB,"[""pasta"", ""nomad"", ""snail"", ""green"", ""food"", ""tadpole""]",slide,"[""snail"", ""tadpole""]",67,2,456,6,1.0,0.0,234
3ROUCZ907FGMX1XWG996R1SH12EOOB,"[""pasta"", ""nomad"", ""snail"", ""green"", ""food"", ""tadpole""]",munch,"[""pasta"", ""food""]",67,2,457,6,1.0,0.0,235
3ROUCZ907FGMX1XWG996R1SH12EOOB,"[""pasta"", ""nomad"", ""snail"", ""green"", ""food"", ""tadpole""]",gourmet,"[""pasta"", ""snail"", ""food""]",0,3,460,6,1.0,0.0,236
37AQKJ12TXAINL7C87H4FL4RZICTTO,"[""asphalt"", ""yellow"", ""color"", ""projector"", ""sock"", ""stone""]",rough,"[""asphalt"", ""stone""]",67,2,464,6,1.0,0.0,237
37AQKJ12TXAINL7C87H4FL4RZICTTO,"[""asphalt"", ""yellow"", ""color"", ""projector"", ""sock"", ""stone""]",presentation,"[""color"", ""projector""]",67,2,465,6,1.0,0.0,238
37AQKJ12TXAINL7C87H4FL4RZICTTO,"[""asphalt"", ""yellow"", ""color"", ""projector"", ""sock"", ""stone""]",texture,"[""asphalt"", ""color"", ""sock""]",80,3,466,6,1.0,0.0,239
37AQKJ12TXAINL7C87H4FL4RZICTTO,"[""asphalt"", ""yellow"", ""color"", ""projector"", ""sock"", ""stone""]",chromatic,"[""yellow"", ""color"", ""projector""]",50,3,467,6,1.0,0.0,240
3E9VAUV7BW09PB7XCDDMSX6EQV9AY9,"[""elf"", ""flooring"", ""baby"", ""clothing"", ""landlord"", ""bag""]",strap,"[""baby"", ""bag""]",0,2,468,6,1.0,0.0,241
3E9VAUV7BW09PB7XCDDMSX6EQV9AY9,"[""elf"", ""flooring"", ""baby"", ""clothing"", ""landlord"", ""bag""]",alert,"[""elf"", ""baby""]",67,2,469,6,1.0,0.0,242
3E9VAUV7BW09PB7XCDDMSX6EQV9AY9,"[""elf"", ""flooring"", ""baby"", ""clothing"", ""landlord"", ""bag""]",demanding,"[""baby"", ""landlord""]",67,2,470,6,1.0,0.0,243
3E9VAUV7BW09PB7XCDDMSX6EQV9AY9,"[""elf"", ""flooring"", ""baby"", ""clothing"", ""landlord"", ""bag""]",short,"[""elf"", ""baby""]",67,2,472,6,1.0,0.0,244
3E9VAUV7BW09PB7XCDDMSX6EQV9AY9,"[""elf"", ""flooring"", ""baby"", ""clothing"", ""landlord"", ""bag""]",transport,"[""clothing"", ""bag""]",67,2,473,6,1.0,0.0,245
3WGZLY9VCH8S8CJRJJ6UJLQIIJ38DV,"[""crew"", ""spear"", ""satellite"", ""mercury"", ""librarian"", ""fish""]",astrophysicist,"[""satellite"", ""mercury"", ""librarian""]",50,3,480,6,1.0,0.0,249
3WGZLY9VCH8S8CJRJJ6UJLQIIJ38DV,"[""crew"", ""spear"", ""satellite"", ""mercury"", ""librarian"", ""fish""]",engineer,"[""crew"", ""satellite"", ""librarian""]",80,3,481,6,1.0,0.0,250
3WGZLY9VCH8S8CJRJJ6UJLQIIJ38DV,"[""crew"", ""spear"", ""satellite"", ""mercury"", ""librarian"", ""fish""]",sea,"[""satellite"", ""fish""]",67,2,482,6,1.0,0.0,251
3WGZLY9VCH8S8CJRJJ6UJLQIIJ38DV,"[""crew"", ""spear"", ""satellite"", ""mercury"", ""librarian"", ""fish""]",geography,"[""crew"", ""satellite""]",67,2,483,6,1.0,0.0,252
3WGZLY9VCH8S8CJRJJ6UJLQIIJ38DV,"[""crew"", ""spear"", ""satellite"", ""mercury"", ""librarian"", ""fish""]",tool,"[""spear"", ""satellite"", ""librarian""]",80,3,484,6,1.0,0.0,253
35JDMRECC4VCTX39YCT2HGP16EHEGA,"[""breast"", ""clicker"", ""coal"", ""peak"", ""bump""]",carbon,"[""breast"", ""clicker""]",100,2,486,5,1.0,0.0,254
35JDMRECC4VCTX39YCT2HGP16EHEGA,"[""breast"", ""clicker"", ""coal"", ""peak"", ""bump""]",geology,"[""coal"", ""peak""]",67,2,487,5,1.0,0.0,255
35JDMRECC4VCTX39YCT2HGP16EHEGA,"[""breast"", ""clicker"", ""coal"", ""peak"", ""bump""]",rock,"[""coal"", ""peak""]",67,2,488,5,1.0,0.0,256
35JDMRECC4VCTX39YCT2HGP16EHEGA,"[""breast"", ""clicker"", ""coal"", ""peak"", ""bump""]",peaked,"[""peak"", ""bump""]",100,2,490,5,1.0,0.0,257
36GJS3V78VCK4DP1CD4TEW2TBMDJG0,"[""television"", ""waffle"", ""vampire"", ""granny"", ""chocolate"", ""beer""]",quadrant,"[""waffle"", ""chocolate""]",0,2,492,6,1.0,0.0,258
36GJS3V78VCK4DP1CD4TEW2TBMDJG0,"[""television"", ""waffle"", ""vampire"", ""granny"", ""chocolate"", ""beer""]",satisfy,"[""waffle"", ""chocolate"", ""beer""]",50,3,493,6,1.0,0.0,259
36GJS3V78VCK4DP1CD4TEW2TBMDJG0,"[""television"", ""waffle"", ""vampire"", ""granny"", ""chocolate"", ""beer""]",treat,"[""waffle"", ""chocolate"", ""beer""]",0,3,494,6,1.0,0.0,260
36GJS3V78VCK4DP1CD4TEW2TBMDJG0,"[""television"", ""waffle"", ""vampire"", ""granny"", ""chocolate"", ""beer""]",horror,"[""vampire"", ""granny""]",0,2,495,6,1.0,0.0,261
36GJS3V78VCK4DP1CD4TEW2TBMDJG0,"[""television"", ""waffle"", ""vampire"", ""granny"", ""chocolate"", ""beer""]",old,"[""television"", ""vampire"", ""granny""]",50,3,497,6,1.0,0.0,262
3BFF0DJK8XYH8LUXJ7CE5G85XZYTSZ,"[""penguin"", ""ice"", ""drink"", ""snow"", ""jack""]",chilled,"[""ice"", ""drink""]",67,2,498,5,1.0,0.0,263
3BFF0DJK8XYH8LUXJ7CE5G85XZYTSZ,"[""penguin"", ""ice"", ""drink"", ""snow"", ""jack""]",holiday,"[""snow"", ""jack""]",67,2,500,5,1.0,0.0,264
37VHPF5VYCPI3KDDJNBJZF80XJR8CV,"[""floss"", ""island"", ""country"", ""cigar"", ""bow tie"", ""heater""]",status,"[""cigar"", ""bow tie""]",67,2,505,6,1.0,0.0,265
37VHPF5VYCPI3KDDJNBJZF80XJR8CV,"[""floss"", ""island"", ""country"", ""cigar"", ""bow tie"", ""heater""]",eddy,"[""island"", ""bow tie"", ""heater""]",80,3,506,6,1.0,0.0,266
